SITE,CONT,NO_SPECIES,NO_ORDERS,NO_FAMILIES,GlobalID,lon_bio,lat_bio,mean_HYP,mean_LOP,mean_FCT_HOD,mean_FCT_AL,mean_FCT_OL,mean_FCT_SF,mean_FCT_OT,mean_FCT_CM,NPP
100689,EU,15,2,7,100689,112,-1.06,1.2,0.769230769,1,0.266666667,0.4,0.2,0.066666667,0.066666667,2596.400291
100690,EU,15,2,7,100690,112.45,-1.06,1.2,0.769230769,1,0.266666667,0.4,0.2,0.066666667,0.066666667,2599.603395
100691,EU,14,2,6,100691,112.9,-1.06,1.071428571,0.666666667,1,0.285714286,0.357142857,0.214285714,0,0,2621.073003
100692,EU,14,2,7,100692,113.35,-1.06,1.071428571,0.666666667,1,0.214285714,0.357142857,0.214285714,0,0,2654.481023
100693,EU,13,2,6,100693,113.79,-1.06,1.076923077,0.727272727,1,0.230769231,0.384615385,0.230769231,0,0,2701.837223
100694,EU,13,2,6,100694,114.24,-1.06,1.076923077,0.727272727,1,0.230769231,0.384615385,0.230769231,0,0,2674.740421
100695,EU,14,2,7,100695,114.69,-1.06,1.071428571,0.666666667,1,0.214285714,0.357142857,0.214285714,0,0,2638.762525
100696,EU,14,2,6,100696,115.14,-1.06,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2608.541476
100697,EU,14,2,6,100697,115.59,-1.06,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2543.648399
100698,EU,14,2,6,100698,116.04,-1.06,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2454.041171
100699,EU,14,2,6,100699,116.49,-1.06,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2377.330695
100700,EU,13,2,5,100700,116.94,-1.06,1.076923077,0.666666667,1,0.307692308,0.384615385,0.153846154,0,0,2371.932548
100710,EU,5,2,4,100710,121.43,-1.06,1.4,0.5,1,0,0.2,0.2,0.2,0.2,2318.48411
100711,EU,5,2,4,100711,121.88,-1.06,1.4,0.5,1,0,0.2,0.2,0.2,0.2,2143.601703
100712,EU,5,2,4,100712,122.33,-1.06,1.4,0.5,1,0,0.2,0.2,0.2,0.2,2157.141098
101465,EU,12,2,6,101465,100.29,-0.61,1.083333333,0.545454545,1,0.166666667,0.333333333,0.25,0,0,2728.485494
101466,EU,13,2,6,101466,100.73,-0.61,1.076923077,0.5,1,0.153846154,0.307692308,0.307692308,0,0,2415.783538
101467,EU,15,3,8,101467,101.18,-0.61,1.2,0.615384615,1,0.133333333,0.333333333,0.266666667,0,0,2414.229797
101468,EU,14,2,6,101468,101.63,-0.61,1.071428571,0.5,1,0.142857143,0.285714286,0.285714286,0,0,2469.056524
101469,EU,13,2,6,101469,102.08,-0.61,1.076923077,0.5,1,0.153846154,0.307692308,0.307692308,0,0,2422.724532
101470,EU,14,3,7,101470,102.53,-0.61,1.071428571,0.461538462,1,0.214285714,0.285714286,0.285714286,0,0,2383.910917
101471,EU,11,2,6,101471,102.98,-0.61,1.090909091,0.6,1,0.181818182,0.363636364,0.272727273,0,0,2368.16798
101486,EU,11,2,5,101486,109.72,-0.61,1.090909091,0.888888889,1,0.181818182,0.454545455,0.181818182,0,0,2647.060883
101487,EU,14,2,7,101487,110.17,-0.61,1.071428571,0.666666667,1,0.214285714,0.357142857,0.214285714,0,0,2598.538528
101488,EU,14,2,7,101488,110.62,-0.61,1.071428571,0.666666667,1,0.214285714,0.357142857,0.214285714,0,0,2578.039559
101489,EU,14,2,7,101489,111.07,-0.61,1.071428571,0.666666667,1,0.214285714,0.357142857,0.214285714,0,0,2598.80501
101490,EU,14,2,6,101490,111.52,-0.61,1.071428571,0.666666667,1,0.285714286,0.357142857,0.214285714,0,0,2614.474412
101491,EU,15,2,7,101491,111.96,-0.61,1.066666667,0.615384615,1,0.266666667,0.333333333,0.2,0,0,2595.595519
101492,EU,14,2,6,101492,112.41,-0.61,1.071428571,0.666666667,1,0.285714286,0.357142857,0.214285714,0,0,2564.952349
101493,EU,15,2,7,101493,112.86,-0.61,1.2,0.769230769,1,0.266666667,0.4,0.2,0.066666667,0.066666667,2624.329824
101494,EU,15,2,7,101494,113.31,-0.61,1.2,0.769230769,1,0.266666667,0.4,0.2,0.066666667,0.066666667,2674.091858
101495,EU,14,2,6,101495,113.76,-0.61,1.071428571,0.666666667,1,0.285714286,0.357142857,0.214285714,0,0,2721.362524
101496,EU,14,2,6,101496,114.21,-0.61,1.071428571,0.666666667,1,0.285714286,0.357142857,0.214285714,0,0,2715.756414
101497,EU,14,2,6,101497,114.66,-0.61,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2695.029342
101498,EU,14,2,6,101498,115.11,-0.61,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2665.31976
101499,EU,14,2,6,101499,115.56,-0.61,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2593.711472
101500,EU,11,2,5,101500,116.01,-0.61,1.090909091,0.8,1,0.181818182,0.454545455,0.181818182,0,0,2454.765723
101501,EU,14,2,6,101501,116.46,-0.61,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2301.533256
101502,EU,14,2,6,101502,116.91,-0.61,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2261.468638
101503,EU,12,2,5,101503,117.35,-0.61,1.083333333,0.727272727,1,0.25,0.416666667,0.166666667,0,0,2282.733422
101516,EU,4,2,3,101516,123.19,-0.61,1,0,1,0,0,0.25,0,0,1701.372044
102266,EU,12,2,6,102266,99.82,-0.16,1.083333333,0.545454545,1,0.166666667,0.333333333,0.25,0,0,2714.052689
102267,EU,12,2,6,102267,100.27,-0.16,1.083333333,0.545454545,1,0.166666667,0.333333333,0.25,0,0,2482.285689
102268,EU,14,3,8,102268,100.72,-0.16,1.214285714,0.615384615,1,0.142857143,0.357142857,0.285714286,0,0,2277.475328
102269,EU,14,2,7,102269,101.17,-0.16,1.214285714,0.666666667,1,0.071428571,0.357142857,0.285714286,0,0,2509.06901
102270,EU,15,4,8,102270,101.62,-0.16,1.2,0.461538462,1.133333333,0.133333333,0.333333333,0.266666667,0.066666667,0.066666667,2455.850749
102271,EU,15,4,8,102271,102.07,-0.16,1.2,0.461538462,1.133333333,0.133333333,0.333333333,0.266666667,0.066666667,0.066666667,2389.206111
102272,EU,13,3,7,102272,102.52,-0.16,1.076923077,0.545454545,1,0.153846154,0.307692308,0.307692308,0,0,2337.667585
102273,EU,12,3,7,102273,102.97,-0.16,1.083333333,0.6,1,0.166666667,0.333333333,0.25,0,0,2336.787423
102274,EU,11,2,6,102274,103.41,-0.16,1.090909091,0.666666667,1,0.090909091,0.363636364,0.272727273,0,0,2360.146293
102287,EU,11,2,5,102287,109.25,-0.16,1.090909091,0.8,1,0.181818182,0.454545455,0.181818182,0,0,2636.597307
102288,EU,11,2,5,102288,109.7,-0.16,1.090909091,0.8,1,0.181818182,0.454545455,0.181818182,0,0,2631.983576
102289,EU,13,2,6,102289,110.15,-0.16,1.076923077,0.727272727,1,0.230769231,0.384615385,0.230769231,0,0,2600.930508
102290,EU,11,2,5,102290,110.6,-0.16,1.090909091,0.888888889,1,0.181818182,0.454545455,0.181818182,0,0,2587.732847
102291,EU,11,2,5,102291,111.05,-0.16,1.090909091,0.888888889,1,0.181818182,0.454545455,0.181818182,0,0,2621.827074
102292,EU,11,2,5,102292,111.5,-0.16,1.090909091,0.888888889,1,0.181818182,0.454545455,0.181818182,0,0,2661.969689
102293,EU,11,2,5,102293,111.95,-0.16,1.090909091,0.888888889,1,0.181818182,0.454545455,0.181818182,0,0,2627.558653
102294,EU,12,2,5,102294,112.4,-0.16,1.083333333,0.8,1,0.25,0.416666667,0.166666667,0,0,2540.303004
102295,EU,14,2,6,102295,112.85,-0.16,1.071428571,0.666666667,1,0.285714286,0.357142857,0.214285714,0,0,2623.080526
102296,EU,14,2,6,102296,113.3,-0.16,1.071428571,0.666666667,1,0.285714286,0.357142857,0.214285714,0,0,2624.579186
102297,EU,14,2,6,102297,113.75,-0.16,1.071428571,0.666666667,1,0.285714286,0.357142857,0.214285714,0,0,2745.92854
102298,EU,14,2,6,102298,114.19,-0.16,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2729.20568
102299,EU,14,2,6,102299,114.64,-0.16,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2724.672976
102300,EU,14,2,6,102300,115.09,-0.16,1.071428571,0.615384615,1,0.285714286,0.357142857,0.214285714,0,0,2716.510363
102301,EU,13,2,5,102301,115.54,-0.16,1.076923077,0.666666667,1,0.307692308,0.384615385,0.153846154,0,0,2627.558653
102302,EU,11,2,5,102302,115.99,-0.16,1.090909091,0.8,1,0.181818182,0.454545455,0.181818182,0,0,2499.524039
102303,EU,11,2,5,102303,116.44,-0.16,1.090909091,0.8,1,0.181818182,0.454545455,0.181818182,0,0,2288.898222
102304,EU,13,2,5,102304,116.89,-0.16,1.076923077,0.666666667,1,0.307692308,0.384615385,0.153846154,0,0,2179.777563
102305,EU,13,2,5,102305,117.34,-0.16,1.076923077,0.666666667,1,0.307692308,0.384615385,0.153846154,0,0,2198.619739
108841,EU,3,1,2,108841,95.6,69.78,1.666666667,2,1,0,1,0,0,0,1.61E-05
108842,EU,3,1,2,108842,96.9,69.78,1.666666667,2,1,0,1,0,0,0,0.000195367
108865,EU,3,1,2,108865,126.8,69.78,1.666666667,2,1,0,1,0,0,0,7.86E-06
108866,EU,3,1,2,108866,128.1,69.78,1.666666667,2,1,0,1,0,0,0,4.34E-06
109122,EU,3,1,2,109122,94.96,69.33,1.666666667,2,1,0,1,0,0,0,1.32E-06
109123,EU,3,1,2,109123,96.23,69.33,1.666666667,2,1,0,1,0,0,0,8.19E-07
109124,EU,3,1,2,109124,97.5,69.33,1.666666667,2,1,0,1,0,0,0,1.61E-05
109147,EU,3,1,2,109147,126.78,69.33,1.666666667,2,1,0,1,0,0,0,7.86E-06
109148,EU,3,1,2,109148,128.05,69.33,1.666666667,2,1,0,1,0,0,0,1.08E-07
109410,EU,3,1,2,109410,95.6,68.88,1.666666667,2,1,0,1,0,0,0,3.28E-05
109411,EU,3,1,2,109411,96.85,68.88,1.666666667,2,1,0,1,0,0,0,4.34E-06
109435,EU,3,1,2,109435,126.78,68.88,1.666666667,2,1,0,1,0,0,0,6.20E-06
109436,EU,3,1,2,109436,128.02,68.88,1.666666667,2,1,0,1,0,0,0,2.21E-07
109437,EU,3,1,2,109437,129.27,68.88,1.666666667,2,1,0,1,0,0,0,5.31E-08
109703,EU,3,1,2,109703,95.01,68.44,1.666666667,2,1,0,1,0,0,0,6.98E-06
109704,EU,3,1,2,109704,96.24,68.44,1.666666667,2,1,0,1,0,0,0,3.69E-05
109705,EU,3,1,2,109705,97.46,68.44,1.666666667,2,1,0,1,0,0,0,9.97E-06
109728,EU,3,1,2,109728,125.57,68.44,1.666666667,2,1,0,1,0,0,0,2.91E-05
109729,EU,4,1,3,109729,126.79,68.44,1.5,2,1,0,1,0,0,0,2.39E-06
109730,EU,4,1,3,109730,128.02,68.44,1.5,2,1,0,1,0,0,0,8.19E-07
109731,EU,3,1,2,109731,129.24,68.44,1.666666667,2,1,0,1,0,0,0,6.73E-08
109737,EU,3,1,2,109737,136.57,68.44,1.666666667,2,1,0,1,0,0,0,3.03E-06
110003,EU,3,1,2,110003,95.66,67.99,1.666666667,2,1,0,1,0,0,0,5.94E-05
110004,EU,3,1,2,110004,96.86,67.99,1.666666667,2,1,0,1,0,0,0,4.16E-05
110028,EU,4,1,3,110028,125.63,67.99,1.5,2,1,0,1,0,0,0,3.69E-05
110029,EU,4,1,3,110029,126.83,67.99,1.5,2,1,0,1,0,0,0,5.73E-07
110030,EU,4,1,3,110030,128.02,67.99,1.5,2,1,0,1,0,0,0,6.73E-08
110031,EU,3,1,2,110031,129.22,67.99,1.666666667,2,1,0,1,0,0,0,1.08E-07
110036,EU,3,1,2,110036,135.22,67.99,1,2,1,0,1,0,0,0,1.17E-06
110037,EU,4,1,3,110037,136.41,67.99,1.5,2,1,0,1,0,0,0,2.49E-07
110308,EU,3,1,2,110308,95.13,67.54,1.666666667,2,1,0,1,0,0,0,0.000814747
110309,EU,3,1,2,110309,96.31,67.54,1.666666667,2,1,0,1,0,0,0,3.69E-05
110334,EU,4,1,3,110334,125.7,67.54,1.5,2,1,0,1,0,0,0,2.58E-05
110335,EU,4,1,3,110335,126.88,67.54,1.5,2,1,0,1,0,0,0,2.21E-07
110336,EU,4,1,3,110336,128.05,67.54,1.5,2,1,0,1,0,0,0,1.27E-08
110337,EU,4,1,3,110337,129.23,67.54,1.5,2,1,0,1,0,0,0,1.08E-07
110338,EU,3,1,2,110338,130.4,67.54,1,2,1,0,1,0,0,0,1.17E-06
110340,EU,3,1,2,110340,132.76,67.54,1,2,1,0,1,0,0,0,6.20E-06
110341,EU,3,1,2,110341,133.93,67.54,1,2,1,0,1,0,0,0,1.43E-05
110342,EU,4,1,3,110342,135.11,67.54,1.5,2,1,0,1,0,0,0,4.34E-06
110343,EU,4,1,3,110343,136.28,67.54,1.5,2,1,0,1,0,0,0,1.43E-05
110344,EU,3,1,2,110344,137.46,67.54,1,2,1,0,1,0,0,0,1.67E-06
110620,EU,3,1,2,110620,95.79,67.09,1.666666667,2,1,0,1,0,0,0,0.001311436
110646,EU,4,1,3,110646,125.79,67.09,1.5,2,1,0,1,0,0,0,0.000220055
110647,EU,4,1,3,110647,126.94,67.09,1.5,2,1,0,1,0,0,0,3.42E-06
110648,EU,4,1,3,110648,128.1,67.09,1.5,2,1,0,1,0,0,0,1.67E-06
110649,EU,4,1,3,110649,129.25,67.09,1.5,2,1,0,1,0,0,0,4.52E-07
110650,EU,3,1,2,110650,130.41,67.09,1,2,1,0,1,0,0,0,6.98E-06
110651,EU,3,1,2,110651,131.56,67.09,1,2,1,0,1,0,0,0,9.97E-06
110652,EU,3,1,2,110652,132.71,67.09,1,2,1,0,1,0,0,0,8.85E-06
110653,EU,3,1,2,110653,133.87,67.09,1,2,1,0,1,0,0,0,4.88E-06
110654,EU,4,1,3,110654,135.02,67.09,1.5,2,1,0,1,0,0,0,1.43E-05
110655,EU,4,1,3,110655,136.18,67.09,1.5,2,1,0,1,0,0,0,9.97E-06
110656,EU,4,1,3,110656,137.33,67.09,1.5,2,1,0,1,0,0,0,1.27E-05
110657,EU,3,1,2,110657,138.48,67.09,1,2,1,0,1,0,0,0,1.74E-07
110659,EU,3,1,2,110659,140.79,67.09,1.666666667,2,1,0,1,0,0,0,9.97E-06
110661,EU,3,1,2,110661,143.1,67.09,1.666666667,2,1,0,1,0,0,0,1.32E-06
110662,EU,3,1,2,110662,144.25,67.09,1.666666667,2,1,0,1,0,0,0,2.49E-07
110864,EU,3,1,1,110864,13.73,66.64,1.333333333,2,1,0,1,0.333333333,0,0,226.5252118
110865,EU,3,1,1,110865,14.86,66.64,1.333333333,2,1,0,1,0.333333333,0,0,72.73507947
110963,EU,4,1,3,110963,125.89,66.64,1.5,2,1,0,1,0,0,0,4.34E-06
110964,EU,4,1,3,110964,127.03,66.64,1.5,2,1,0,1,0,0,0,2.49E-07
110965,EU,4,1,3,110965,128.16,66.64,1.5,2,1,0,1,0,0,0,4.71E-08
110966,EU,4,1,3,110966,129.29,66.64,1.5,2,1,0,1,0,0,0,3.85E-06
110967,EU,4,1,3,110967,130.43,66.64,1.5,2,1,0,1,0,0,0,2.12E-06
110968,EU,3,1,2,110968,131.56,66.64,1,2,1,0,1,0,0,0,7.86E-06
110969,EU,3,1,2,110969,132.69,66.64,1,2,1,0,1,0,0,0,8.85E-06
110970,EU,3,1,2,110970,133.82,66.64,1,2,1,0,1,0,0,0,5.50E-06
110971,EU,4,1,3,110971,134.96,66.64,1.5,2,1,0,1,0,0,0,1.88E-06
110972,EU,4,1,3,110972,136.09,66.64,1.5,2,1,0,1,0,0,0,1.04E-06
110973,EU,4,1,3,110973,137.22,66.64,1.5,2,1,0,1,0,0,0,2.69E-06
110974,EU,3,1,2,110974,138.36,66.64,1,2,1,0,1,0,0,0,3.71E-08
110975,EU,3,1,2,110975,139.49,66.64,1,2,1,0,1,0,0,0,9.23E-07
110976,EU,3,1,2,110976,140.62,66.64,1.666666667,2,1,0,1,0,0,0,7.28E-07
110977,EU,3,1,2,110977,141.76,66.64,1.666666667,2,1,0,1,0,0,0,8.85E-06
110979,EU,3,1,2,110979,144.02,66.64,1.666666667,2,1,0,1,0,0,0,2.31E-08
110980,EU,3,1,2,110980,145.15,66.64,1.666666667,2,1,0,1,0,0,0,1.38E-07
111185,EU,3,1,1,111185,13.62,66.19,1.333333333,2,1,0,1,0.333333333,0,0,2157.700571
111186,EU,3,1,1,111186,14.73,66.19,1.333333333,2,1,0,1,0.333333333,0,0,281.6793993
111286,EU,4,1,3,111286,126.01,66.19,1.5,2,1,0,1,0,0,0,6.69E-05
111287,EU,4,1,3,111287,127.13,66.19,1.5,2,1,0,1,0,0,0,5.50E-06
111288,EU,4,1,3,111288,128.24,66.19,1.5,2,1,0,1,0,0,0,1.74E-07
111289,EU,4,1,3,111289,129.35,66.19,1.5,2,1,0,1,0,0,0,5.98E-08
111290,EU,4,1,3,111290,130.46,66.19,1.5,2,1,0,1,0,0,0,1.49E-06
111291,EU,4,1,3,111291,131.58,66.19,1.5,2,1,0,1,0,0,0,4.88E-06
111292,EU,3,1,2,111292,132.69,66.19,1,2,1,0,1,0,0,0,4.34E-06
111293,EU,4,1,3,111293,133.8,66.19,1.5,2,1,0,1,0,0,0,1.49E-06
111294,EU,4,1,3,111294,134.92,66.19,1.5,2,1,0,1,0,0,0,7.28E-07
111295,EU,4,1,3,111295,136.03,66.19,1.5,2,1,0,1,0,0,0,1.88E-06
111296,EU,4,1,3,111296,137.14,66.19,1.5,2,1,0,1,0,0,0,1.04E-06
111297,EU,4,1,3,111297,138.25,66.19,1.5,2,1,0,1,0,0,0,5.98E-08
111298,EU,3,1,2,111298,139.37,66.19,1,2,1,0,1,0,0,0,4.01E-07
111299,EU,4,1,3,111299,140.48,66.19,1.5,2,1,0,1,0,0,0,9.62E-08
111300,EU,3,1,2,111300,141.59,66.19,1.666666667,2,1,0,1,0,0,0,1.22E-07
111302,EU,3,1,2,111302,143.82,66.19,1.666666667,2,1,0,1,0,0,0,2.04E-05
111303,EU,3,1,2,111303,144.93,66.19,1.666666667,2,1,0,1,0,0,0,1.04E-06
111304,EU,3,1,2,111304,146.04,66.19,1.666666667,2,1,0,1,0,0,0,5.09E-07
111512,EU,3,1,1,111512,13.53,65.74,1.333333333,2,1,0,1,0.333333333,0,0,2067.632018
111513,EU,3,1,1,111513,14.62,65.74,1.333333333,2,1,0,1,0.333333333,0,0,1473.984197
111615,EU,3,1,2,111615,126.15,65.74,1,2,1,0,1,0,0,0,9.57E-05
111616,EU,4,1,3,111616,127.24,65.74,1.5,2,1,0,1,0,0,0,1.43E-05
111617,EU,4,1,3,111617,128.33,65.74,1.5,2,1,0,1,0,0,0,1.88E-06
111618,EU,4,1,3,111618,129.43,65.74,1.5,2,1,0,1,0,0,0,8.54E-08
111619,EU,4,1,3,111619,130.52,65.74,1.5,2,1,0,1,0,0,0,3.03E-06
111620,EU,4,1,3,111620,131.61,65.74,1.5,2,1,0,1,0,0,0,2.69E-06
111621,EU,4,1,3,111621,132.71,65.74,1.5,2,1,0,1,0,0,0,7.86E-06
111622,EU,4,1,3,111622,133.8,65.74,1.5,2,1,0,1,0,0,0,8.19E-07
111623,EU,4,1,3,111623,134.89,65.74,1.5,2,1,0,1,0,0,0,5.09E-07
111624,EU,4,1,3,111624,135.99,65.74,1.5,2,1,0,1,0,0,0,1.88E-06
111625,EU,4,1,3,111625,137.08,65.74,1.5,2,1,0,1,0,0,0,4.52E-07
111626,EU,4,1,3,111626,138.17,65.74,1.5,2,1,0,1,0,0,0,1.08E-07
111627,EU,3,1,2,111627,139.27,65.74,1,2,1,0,1,0,0,0,3.05E-09
111628,EU,4,1,3,111628,140.36,65.74,1.5,2,1,0,1,0,0,0,2.93E-08
111629,EU,4,1,3,111629,141.45,65.74,1.5,2,1,0,1,0,0,0,8.54E-08
111631,EU,3,1,2,111631,143.64,65.74,1.666666667,2,1,0,1,0,0,0,5.09E-07
111632,EU,3,1,2,111632,144.73,65.74,1.666666667,2,1,0,1,0,0,0,1.32E-06
111633,EU,3,1,2,111633,145.83,65.74,1.666666667,2,1,0,1,0,0,0,3.42E-06
111634,EU,3,1,2,111634,146.92,65.74,1.666666667,2,1,0,1,0,0,0,4.01E-07
111641,EU,3,1,2,111641,154.57,65.74,1.666666667,2,1,0,1,0,0,0,0.000195367
111844,EU,3,1,1,111844,12.37,65.29,1.333333333,2,1,0,1,0.333333333,0,0,2150.962319
111845,EU,3,1,1,111845,13.45,65.29,1.333333333,2,1,0,1,0.333333333,0,0,1495.500014
111950,EU,3,1,2,111950,126.29,65.29,1,2,1,0,1,0,0,0,0.000642186
111951,EU,4,1,3,111951,127.37,65.29,1.5,2,1,0,1,0,0,0,3.28E-05
111952,EU,4,1,3,111952,128.44,65.29,1.5,2,1,0,1,0,0,0,5.09E-07
111953,EU,4,1,3,111953,129.52,65.29,1.5,2,1,0,1,0,0,0,6.46E-07
111954,EU,4,1,3,111954,130.59,65.29,1.5,2,1,0,1,0,0,0,2.69E-06
111955,EU,4,1,3,111955,131.67,65.29,1.5,2,1,0,1,0,0,0,1.17E-06
111956,EU,4,1,3,111956,132.74,65.29,1.5,2,1,0,1,0,0,0,3.85E-06
111957,EU,4,1,3,111957,133.82,65.29,1.5,2,1,0,1,0,0,0,6.46E-07
111958,EU,4,1,3,111958,134.89,65.29,1.5,2,1,0,1,0,0,0,3.85E-06
111959,EU,4,1,3,111959,135.97,65.29,1.5,2,1,0,1,0,0,0,1.32E-06
111960,EU,4,1,3,111960,137.04,65.29,1.5,2,1,0,1,0,0,0,1.17E-06
111961,EU,4,1,3,111961,138.12,65.29,1.5,2,1,0,1,0,0,0,5.09E-07
111962,EU,3,1,2,111962,139.19,65.29,1,2,1,0,1,0,0,0,8.19E-07
111963,EU,4,1,3,111963,140.27,65.29,1.5,2,1,0,1,0,0,0,3.71E-08
111964,EU,4,1,3,111964,141.34,65.29,1.5,2,1,0,1,0,0,0,9.62E-08
111966,EU,3,1,2,111966,143.49,65.29,1.666666667,2,1,0,1,0,0,0,5.73E-07
111967,EU,3,1,2,111967,144.56,65.29,1.666666667,2,1,0,1,0,0,0,2.05E-08
111968,EU,3,1,2,111968,145.64,65.29,1.666666667,2,1,0,1,0,0,0,8.19E-07
111969,EU,3,1,2,111969,146.71,65.29,1.666666667,2,1,0,1,0,0,0,2.58E-05
111976,EU,3,1,2,111976,154.24,65.29,1.666666667,2,1,0,1,0,0,0,0.000195367
111977,EU,3,1,2,111977,155.31,65.29,1.666666667,2,1,0,1,0,0,0,0.000314467
112182,EU,3,1,1,112182,12.32,64.84,1.333333333,2,1,0,1,0.333333333,0,0,2020.674991
112183,EU,3,1,1,112183,13.38,64.84,1.333333333,2,1,0,1,0.333333333,0,0,1746.27855
112198,EU,3,1,1,112198,29.23,64.84,1,2,1,0,1,0,0,0,969.7066527
112290,EU,3,1,2,112290,126.45,64.84,1,2,1,0,1,0,0,0,0.000121374
112291,EU,3,1,2,112291,127.51,64.84,1,2,1,0,1,0,0,0,1.81E-05
112292,EU,4,1,3,112292,128.57,64.84,1.5,2,1,0,1,0,0,0,7.28E-07
112293,EU,4,1,3,112293,129.62,64.84,1.5,2,1,0,1,0,0,0,1.67E-06
112294,EU,4,1,3,112294,130.68,64.84,1.5,2,1,0,1,0,0,0,5.73E-07
112295,EU,4,1,3,112295,131.74,64.84,1.5,2,1,0,1,0,0,0,4.01E-07
112296,EU,4,1,3,112296,132.79,64.84,1.5,2,1,0,1,0,0,0,9.23E-07
112297,EU,4,1,3,112297,133.85,64.84,1.5,2,1,0,1,0,0,0,1.32E-06
112298,EU,4,1,3,112298,134.91,64.84,1.5,2,1,0,1,0,0,0,8.19E-07
112299,EU,4,1,3,112299,135.97,64.84,1.5,2,1,0,1,0,0,0,4.88E-06
112300,EU,4,1,3,112300,137.02,64.84,1.5,2,1,0,1,0,0,0,1.49E-06
112301,EU,4,1,3,112301,138.08,64.84,1.5,2,1,0,1,0,0,0,5.73E-07
112302,EU,4,1,3,112302,139.14,64.84,1.5,2,1,0,1,0,0,0,2.39E-06
112303,EU,4,1,3,112303,140.19,64.84,1.5,2,1,0,1,0,0,0,2.21E-07
112304,EU,4,1,3,112304,141.25,64.84,1.5,2,1,0,1,0,0,0,9.62E-08
112305,EU,4,1,3,112305,142.31,64.84,1.5,2,1,0,1,0,0,0,6.46E-07
112307,EU,3,1,2,112307,144.42,64.84,1.666666667,2,1,0,1,0,0,0,1.38E-07
112308,EU,3,1,2,112308,145.48,64.84,1.666666667,2,1,0,1,0,0,0,4.36E-09
112309,EU,3,1,2,112309,146.53,64.84,1.666666667,2,1,0,1,0,0,0,4.18E-08
112317,EU,3,1,2,112317,154.99,64.84,1.666666667,2,1,0,1,0,0,0,0.000506173
112525,EU,3,1,1,112525,11.25,64.39,1.333333333,2,1,0,1,0.333333333,0,0,1775.892155
112526,EU,3,1,1,112526,12.29,64.39,1.333333333,2,1,0,1,0.333333333,0,0,1774.26546
112527,EU,3,1,1,112527,13.33,64.39,1.333333333,2,1,0,1,0.333333333,0,0,1406.37188
112543,EU,3,1,1,112543,29.96,64.39,1,2,1,0,1,0,0,0,980.4629769
112608,EU,3,1,2,112608,97.52,64.39,1,2,1,0,1,0,0,0,0.003827154
112609,EU,3,1,2,112609,98.56,64.39,1,2,1,0,1,0,0,0,0.001164303
112610,EU,3,1,2,112610,99.6,64.39,1,2,1,0,1,0,0,0,0.003827154
112611,EU,3,1,2,112611,100.64,64.39,1,2,1,0,1,0,0,0,0.002377672
112612,EU,3,1,2,112612,101.68,64.39,1,2,1,0,1,0,0,0,0.001874088
112613,EU,3,1,2,112613,102.72,64.39,1,2,1,0,1,0,0,0,0.001311436
112614,EU,3,1,2,112614,103.76,64.39,1,2,1,0,1,0,0,0,0.002678138
112615,EU,3,1,2,112615,104.8,64.39,1,2,1,0,1,0,0,0,0.001874088
112637,EU,3,1,2,112637,127.67,64.39,1,2,1,0,1,0,0,0,4.68E-05
112638,EU,3,1,2,112638,128.71,64.39,1,2,1,0,1,0,0,0,9.97E-06
112639,EU,3,1,2,112639,129.75,64.39,1,2,1,0,1,0,0,0,8.19E-07
112640,EU,4,1,3,112640,130.79,64.39,1.5,2,1,0,1,0,0,0,1.67E-06
112641,EU,4,1,3,112641,131.83,64.39,1.5,2,1,0,1,0,0,0,1.08E-07
112642,EU,4,1,3,112642,132.87,64.39,1.5,2,1,0,1,0,0,0,1.08E-07
112643,EU,4,1,3,112643,133.9,64.39,1.5,2,1,0,1,0,0,0,1.32E-06
112644,EU,4,1,3,112644,134.94,64.39,1.5,2,1,0,1,0,0,0,2.39E-06
112645,EU,4,1,3,112645,135.98,64.39,1.5,2,1,0,1,0,0,0,6.98E-06
112646,EU,4,1,3,112646,137.02,64.39,1.5,2,1,0,1,0,0,0,1.04E-06
112647,EU,4,1,3,112647,138.06,64.39,1.5,2,1,0,1,0,0,0,5.09E-07
112648,EU,4,1,3,112648,139.1,64.39,1.5,2,1,0,1,0,0,0,1.38E-07
112649,EU,4,1,3,112649,140.14,64.39,1.5,2,1,0,1,0,0,0,5.73E-07
112650,EU,4,1,3,112650,141.18,64.39,1.5,2,1,0,1,0,0,0,2.21E-07
112651,EU,4,1,3,112651,142.22,64.39,1.5,2,1,0,1,0,0,0,5.09E-07
112652,EU,3,1,2,112652,143.26,64.39,1,2,1,0,1,0,0,0,1.04E-06
